0.000000000000000000e+00,8.710000000000000000e+03,3.118700000000000000e+04,2.274000000000000000e+04,1.320900000000000000e+04,7.543000000000000000e+03,3.447400000000000000e+04,2.929400000000000000e+04,1.904900000000000000e+04,2.544200000000000000e+04,4.369200000000000000e+04,3.694400000000000000e+04,3.225600000000000000e+04,2.687800000000000000e+04,2.448300000000000000e+04,4.136000000000000000e+04,8.976000000000000000e+03,1.343600000000000000e+04,7.452000000000000000e+03,1.972200000000000000e+04
9.342000000000000000e+03,0.000000000000000000e+00,3.441200000000000000e+04,2.643800000000000000e+04,1.611900000000000000e+04,1.469600000000000000e+04,3.291300000000000000e+04,3.220300000000000000e+04,2.227400000000000000e+04,2.850600000000000000e+04,4.660200000000000000e+04,4.021000000000000000e+04,3.940900000000000000e+04,2.982100000000000000e+04,2.739300000000000000e+04,4.427000000000000000e+04,1.115400000000000000e+04,1.361200000000000000e+04,1.460500000000000000e+04,2.294700000000000000e+04
2.942400000000000000e+04,3.486700000000000000e+04,0.000000000000000000e+00,9.113000000000000000e+03,2.182900000000000000e+04,2.523700000000000000e+04,5.181900000000000000e+04,2.604100000000000000e+04,1.329800000000000000e+04,1.638700000000000000e+04,3.325200000000000000e+04,6.151000000000000000e+03,2.751800000000000000e+04,1.866900000000000000e+04,2.413300000000000000e+04,3.417700000000000000e+04,2.524000000000000000e+04,3.256200000000000000e+04,2.617400000000000000e+04,1.300700000000000000e+04
2.102500000000000000e+04,2.697100000000000000e+04,9.183000000000000000e+03,0.000000000000000000e+00,1.393300000000000000e+04,1.696800000000000000e+04,4.428700000000000000e+04,2.094200000000000000e+04,5.644000000000000000e+03,1.176300000000000000e+04,3.022000000000000000e+04,1.498100000000000000e+04,2.684100000000000000e+04,1.384100000000000000e+04,1.903300000000000000e+04,2.955300000000000000e+04,1.734500000000000000e+04,2.466600000000000000e+04,1.790500000000000000e+04,5.828000000000000000e+03
1.313600000000000000e+04,1.642200000000000000e+04,2.214100000000000000e+04,1.416700000000000000e+04,0.000000000000000000e+00,1.414400000000000000e+04,3.129800000000000000e+04,1.713900000000000000e+04,9.788000000000000000e+03,1.399300000000000000e+04,3.153700000000000000e+04,2.793900000000000000e+04,3.385500000000000000e+04,1.521800000000000000e+04,1.211400000000000000e+04,2.920600000000000000e+04,6.317000000000000000e+03,1.182000000000000000e+04,1.508100000000000000e+04,1.055600000000000000e+04
6.547000000000000000e+03,1.525800000000000000e+04,2.474000000000000000e+04,1.644300000000000000e+04,1.368700000000000000e+04,0.000000000000000000e+00,4.102200000000000000e+04,2.837600000000000000e+04,1.563700000000000000e+04,2.250000000000000000e+04,4.277400000000000000e+04,3.034500000000000000e+04,2.598000000000000000e+04,2.418200000000000000e+04,2.356500000000000000e+04,4.044200000000000000e+04,1.261600000000000000e+04,1.983500000000000000e+04,9.370000000000000000e+02,1.582100000000000000e+04
3.645600000000000000e+04,3.366800000000000000e+04,5.292900000000000000e+04,4.495500000000000000e+04,3.229700000000000000e+04,4.181000000000000000e+04,0.000000000000000000e+00,3.526500000000000000e+04,4.024000000000000000e+04,4.055900000000000000e+04,4.318300000000000000e+04,5.872600000000000000e+04,6.419000000000000000e+04,4.070500000000000000e+04,3.215900000000000000e+04,3.907200000000000000e+04,3.113000000000000000e+04,2.273300000000000000e+04,4.171900000000000000e+04,4.123700000000000000e+04
2.902500000000000000e+04,3.244100000000000000e+04,2.662800000000000000e+04,2.109200000000000000e+04,1.665900000000000000e+04,2.851300000000000000e+04,3.393100000000000000e+04,0.000000000000000000e+00,1.663500000000000000e+04,1.113700000000000000e+04,1.530500000000000000e+04,3.171800000000000000e+04,4.680400000000000000e+04,1.115300000000000000e+04,6.512000000000000000e+03,1.297300000000000000e+04,2.228700000000000000e+04,2.286200000000000000e+04,2.945000000000000000e+04,1.740100000000000000e+04
1.773100000000000000e+04,2.308000000000000000e+04,1.343800000000000000e+04,5.672000000000000000e+03,9.635000000000000000e+03,1.573300000000000000e+04,3.921700000000000000e+04,1.635300000000000000e+04,0.000000000000000000e+00,8.007000000000000000e+03,2.800600000000000000e+04,1.923600000000000000e+04,3.051700000000000000e+04,9.690000000000000000e+03,1.348000000000000000e+04,2.601600000000000000e+04,1.345400000000000000e+04,2.077000000000000000e+04,1.667000000000000000e+04,1.005000000000000000e+03
2.377400000000000000e+04,2.872400000000000000e+04,1.756700000000000000e+04,1.203100000000000000e+04,1.377300000000000000e+04,2.204800000000000000e+04,3.984800000000000000e+04,1.063200000000000000e+04,7.896000000000000000e+03,0.000000000000000000e+00,2.158100000000000000e+04,2.315300000000000000e+04,3.795200000000000000e+04,2.281000000000000000e+03,9.263000000000000000e+03,1.965600000000000000e+04,1.909700000000000000e+04,2.306000000000000000e+04,2.298500000000000000e+04,8.632000000000000000e+03
4.350600000000000000e+04,4.692200000000000000e+04,3.373700000000000000e+04,3.062700000000000000e+04,3.114000000000000000e+04,4.299300000000000000e+04,4.369700000000000000e+04,1.536100000000000000e+04,2.871300000000000000e+04,2.158000000000000000e+04,0.000000000000000000e+00,3.812300000000000000e+04,5.700900000000000000e+04,2.291900000000000000e+04,2.099200000000000000e+04,5.572000000000000000e+03,3.676700000000000000e+04,3.734300000000000000e+04,4.393000000000000000e+04,2.886700000000000000e+04
3.543200000000000000e+04,4.087500000000000000e+04,6.008000000000000000e+03,1.512200000000000000e+04,2.783700000000000000e+04,3.061400000000000000e+04,5.777000000000000000e+04,3.199300000000000000e+04,1.930700000000000000e+04,2.233900000000000000e+04,3.742600000000000000e+04,0.000000000000000000e+00,2.851900000000000000e+04,2.462000000000000000e+04,3.008400000000000000e+04,3.904800000000000000e+04,3.124900000000000000e+04,3.857000000000000000e+04,3.155100000000000000e+04,1.901600000000000000e+04
3.178800000000000000e+04,4.039000000000000000e+04,2.792200000000000000e+04,2.700800000000000000e+04,3.413200000000000000e+04,2.668100000000000000e+04,6.425900000000000000e+04,4.685600000000000000e+04,3.070600000000000000e+04,3.802600000000000000e+04,5.656700000000000000e+04,2.816500000000000000e+04,0.000000000000000000e+00,4.008800000000000000e+04,4.240600000000000000e+04,5.590000000000000000e+04,3.431600000000000000e+04,4.259900000000000000e+04,2.673900000000000000e+04,3.089100000000000000e+04
2.579100000000000000e+04,2.994400000000000000e+04,1.950400000000000000e+04,1.403300000000000000e+04,1.496000000000000000e+04,2.406400000000000000e+04,4.004600000000000000e+04,1.080300000000000000e+04,9.912000000000000000e+03,2.280000000000000000e+03,2.295500000000000000e+04,2.465100000000000000e+04,4.023300000000000000e+04,0.000000000000000000e+00,9.434000000000000000e+03,2.099700000000000000e+04,2.031700000000000000e+04,2.424800000000000000e+04,2.500100000000000000e+04,1.064800000000000000e+04
2.473100000000000000e+04,2.785300000000000000e+04,2.520600000000000000e+04,1.932000000000000000e+04,1.234300000000000000e+04,2.432200000000000000e+04,3.092100000000000000e+04,8.199000000000000000e+03,1.368700000000000000e+04,1.081600000000000000e+04,2.259700000000000000e+04,3.088000000000000000e+04,4.269100000000000000e+04,1.084200000000000000e+04,0.000000000000000000e+00,2.026600000000000000e+04,1.785800000000000000e+04,1.735200000000000000e+04,2.525900000000000000e+04,1.445300000000000000e+04
4.120600000000000000e+04,4.462200000000000000e+04,3.450000000000000000e+04,2.965200000000000000e+04,2.884000000000000000e+04,4.069400000000000000e+04,3.941300000000000000e+04,1.282600000000000000e+04,2.669400000000000000e+04,1.984500000000000000e+04,5.251000000000000000e+03,3.888700000000000000e+04,5.603300000000000000e+04,2.118300000000000000e+04,1.869300000000000000e+04,0.000000000000000000e+00,3.446700000000000000e+04,3.504300000000000000e+04,4.163100000000000000e+04,2.729700000000000000e+04
8.933000000000000000e+03,1.134300000000000000e+04,2.534000000000000000e+04,1.736600000000000000e+04,6.737000000000000000e+03,1.275700000000000000e+04,3.029700000000000000e+04,2.283700000000000000e+04,1.320300000000000000e+04,1.943400000000000000e+04,3.723500000000000000e+04,3.113800000000000000e+04,3.406900000000000000e+04,2.074900000000000000e+04,1.781100000000000000e+04,3.490400000000000000e+04,0.000000000000000000e+00,8.637000000000000000e+03,1.335800000000000000e+04,1.387500000000000000e+04
1.508100000000000000e+04,1.434400000000000000e+04,3.275200000000000000e+04,2.477800000000000000e+04,1.228200000000000000e+04,1.972200000000000000e+04,2.177000000000000000e+04,2.378900000000000000e+04,2.061400000000000000e+04,2.372600000000000000e+04,3.818800000000000000e+04,3.855000000000000000e+04,4.196900000000000000e+04,2.495100000000000000e+04,1.827300000000000000e+04,3.585600000000000000e+04,8.760000000000000000e+03,0.000000000000000000e+00,1.967800000000000000e+04,2.128600000000000000e+04
6.300000000000000000e+03,1.501000000000000000e+04,2.561500000000000000e+04,1.731800000000000000e+04,1.456200000000000000e+04,9.820000000000000000e+02,4.077400000000000000e+04,2.925100000000000000e+04,1.651200000000000000e+04,2.337500000000000000e+04,4.364900000000000000e+04,3.122000000000000000e+04,2.627500000000000000e+04,2.505700000000000000e+04,2.444000000000000000e+04,4.131700000000000000e+04,1.319000000000000000e+04,1.958700000000000000e+04,0.000000000000000000e+00,1.669600000000000000e+04
1.790200000000000000e+04,2.325200000000000000e+04,1.330100000000000000e+04,5.690000000000000000e+03,1.021300000000000000e+04,1.590400000000000000e+04,4.005400000000000000e+04,1.689300000000000000e+04,8.610000000000000000e+02,8.569000000000000000e+03,2.826200000000000000e+04,1.909800000000000000e+04,3.053400000000000000e+04,1.025100000000000000e+04,1.406600000000000000e+04,2.657800000000000000e+04,1.362500000000000000e+04,2.094600000000000000e+04,1.684100000000000000e+04,0.000000000000000000e+00
