0.000000000000000000e+00,4.240000000000000000e+02,1.513000000000000000e+03,1.262000000000000000e+03,8.310000000000000000e+02,5.120000000000000000e+02,1.565000000000000000e+03,1.865000000000000000e+03,1.189000000000000000e+03,1.641000000000000000e+03,2.436000000000000000e+03,1.816000000000000000e+03,1.431000000000000000e+03,1.759000000000000000e+03,1.522000000000000000e+03,2.330000000000000000e+03,6.390000000000000000e+02,7.430000000000000000e+02,4.700000000000000000e+02,1.166000000000000000e+03
4.480000000000000000e+02,0.000000000000000000e+00,1.720000000000000000e+03,1.425000000000000000e+03,9.890000000000000000e+02,8.110000000000000000e+02,1.703000000000000000e+03,2.023000000000000000e+03,1.352000000000000000e+03,1.804000000000000000e+03,2.594000000000000000e+03,2.023000000000000000e+03,1.730000000000000000e+03,1.916000000000000000e+03,1.680000000000000000e+03,2.488000000000000000e+03,8.120000000000000000e+02,8.370000000000000000e+02,7.690000000000000000e+02,1.329000000000000000e+03
1.452000000000000000e+03,1.702000000000000000e+03,0.000000000000000000e+00,5.690000000000000000e+02,1.408000000000000000e+03,1.335000000000000000e+03,2.490000000000000000e+03,1.417000000000000000e+03,7.540000000000000000e+02,9.120000000000000000e+02,1.740000000000000000e+03,4.480000000000000000e+02,1.344000000000000000e+03,1.044000000000000000e+03,1.196000000000000000e+03,1.652000000000000000e+03,1.492000000000000000e+03,1.827000000000000000e+03,1.289000000000000000e+03,7.930000000000000000e+02
1.240000000000000000e+03,1.431000000000000000e+03,5.740000000000000000e+02,0.000000000000000000e+00,1.031000000000000000e+03,1.123000000000000000e+03,2.226000000000000000e+03,1.134000000000000000e+03,4.240000000000000000e+02,6.280000000000000000e+02,1.474000000000000000e+03,8.760000000000000000e+02,1.303000000000000000e+03,7.600000000000000000e+02,9.120000000000000000e+02,1.368000000000000000e+03,1.221000000000000000e+03,1.563000000000000000e+03,1.077000000000000000e+03,4.100000000000000000e+02
8.450000000000000000e+02,9.410000000000000000e+02,1.366000000000000000e+03,1.042000000000000000e+03,0.000000000000000000e+00,1.096000000000000000e+03,1.534000000000000000e+03,1.222000000000000000e+03,7.370000000000000000e+02,9.860000000000000000e+02,1.767000000000000000e+03,1.669000000000000000e+03,1.640000000000000000e+03,1.090000000000000000e+03,8.790000000000000000e+02,1.661000000000000000e+03,5.370000000000000000e+02,7.670000000000000000e+02,1.142000000000000000e+03,8.030000000000000000e+02
4.520000000000000000e+02,8.770000000000000000e+02,1.378000000000000000e+03,1.154000000000000000e+03,1.081000000000000000e+03,0.000000000000000000e+00,2.018000000000000000e+03,2.047000000000000000e+03,1.089000000000000000e+03,1.541000000000000000e+03,2.387000000000000000e+03,1.680000000000000000e+03,1.296000000000000000e+03,1.674000000000000000e+03,1.723000000000000000e+03,2.281000000000000000e+03,1.029000000000000000e+03,1.196000000000000000e+03,7.500000000000000000e+01,1.066000000000000000e+03
1.631000000000000000e+03,1.743000000000000000e+03,2.512000000000000000e+03,2.277000000000000000e+03,1.644000000000000000e+03,1.993000000000000000e+03,0.000000000000000000e+00,1.966000000000000000e+03,1.912000000000000000e+03,1.992000000000000000e+03,2.520000000000000000e+03,2.814000000000000000e+03,2.912000000000000000e+03,2.095000000000000000e+03,1.621000000000000000e+03,2.286000000000000000e+03,1.567000000000000000e+03,1.108000000000000000e+03,1.951000000000000000e+03,1.943000000000000000e+03
1.870000000000000000e+03,1.966000000000000000e+03,1.363000000000000000e+03,1.124000000000000000e+03,1.161000000000000000e+03,2.033000000000000000e+03,1.874000000000000000e+03,0.000000000000000000e+00,9.880000000000000000e+02,7.030000000000000000e+02,9.640000000000000000e+02,1.666000000000000000e+03,2.292000000000000000e+03,8.070000000000000000e+02,4.320000000000000000e+02,8.580000000000000000e+02,1.562000000000000000e+03,1.500000000000000000e+03,2.066000000000000000e+03,1.028000000000000000e+03
1.257000000000000000e+03,1.346000000000000000e+03,6.900000000000000000e+02,4.100000000000000000e+02,7.650000000000000000e+02,1.118000000000000000e+03,1.869000000000000000e+03,1.005000000000000000e+03,0.000000000000000000e+00,5.000000000000000000e+02,1.346000000000000000e+03,9.930000000000000000e+02,1.561000000000000000e+03,6.320000000000000000e+02,7.840000000000000000e+02,1.240000000000000000e+03,1.036000000000000000e+03,1.207000000000000000e+03,1.164000000000000000e+03,7.100000000000000000e+01
1.697000000000000000e+03,1.808000000000000000e+03,8.750000000000000000e+02,6.350000000000000000e+02,1.010000000000000000e+03,1.581000000000000000e+03,1.920000000000000000e+03,6.990000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00,1.021000000000000000e+03,1.178000000000000000e+03,1.804000000000000000e+03,1.800000000000000000e+02,4.780000000000000000e+02,9.150000000000000000e+02,1.401000000000000000e+03,1.432000000000000000e+03,1.578000000000000000e+03,5.400000000000000000e+02
